Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
7/17/2016,17,July,2016,28,Young Adults (25-34),M,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,14,24,38
4/12/2014,12,April,2014,30,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,174,344,518
12/3/2015,3,December,2015,18,Youth (<25),F,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,21,55,145,126,271
11/6/2015,6,November,2015,21,Youth (<25),F,France,Seine (Paris),Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",21,42,54,48,882,930
5/23/2016,23,May,2016,26,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,3,8,21,36,24,60
12/23/2013,23,December,2013,28,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,HL Road Tire,15,12,33,206,180,386
5/8/2016,8,May,2016,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,8,1,4,24,8,32
8/11/2015,11,August,2015,30,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35
3/8/2014,8,March,2014,45,Adults (35-64),M,Germany,Hamburg,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",15,42,54,123,630,753
12/9/2013,9,December,2013,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,19,20,39
2/16/2014,16,February,2014,24,Youth (<25),M,France,Seine (Paris),Accessories,Tires and Tubes,LL Mountain Tire,5,9,25,58,45,103
8/21/2013,21,August,2013,39,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,250,713,963
9/22/2013,22,September,2013,40,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,16,14,30
2/27/2014,27,February,2014,25,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",28,13,35,577,364,941
7/23/2016,23,July,2016,44,Adults (35-64),F,Australia,South Australia,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,2,3,5
6/17/2016,17,June,2016,40,Adults (35-64),F,United States,California,Clothing,Shorts,"Women's Mountain Shorts, S",10,26,70,426,260,686
2/13/2016,13,February,2016,46,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,13,2,5,38,26,64
1/12/2014,12,January,2014,40,Adults (35-64),F,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Black",27,13,35,396,351,747
4/1/2014,1,April,2014,34,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,835,2171,3006
5/13/2016,13,May,2016,56,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,158,344,502
4/4/2016,4,April,2016,40,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Road Tire Tube,23,1,4,67,23,90
1/11/2014,11,January,2014,46,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,36,26,62
3/4/2016,4,March,2016,37,Adults (35-64),F,France,Seine (Paris),Clothing,Vests,"Classic Vest, L",23,24,64,655,552,1207
6/14/2016,14,June,2016,28,Young Adults (25-34),F,Germany,Hamburg,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",16,42,54,132,672,804
12/25/2013,25,December,2013,17,Youth (<25),M,France,Essonne,Clothing,Shorts,"Women's Mountain Shorts, S",11,26,70,453,286,739
6/2/2016,2,June,2016,50,Adults (35-64),F,France,Loiret,Accessories,Helmets,"Sport-100 Helmet, Blue",24,13,35,436,312,748
3/3/2016,3,March,2016,39,Adults (35-64),F,France,Loir et Cher,Clothing,Caps,AWC Logo Cap,15,7,9,15,105,120
10/14/2013,14,October,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
1/20/2014,20,January,2014,50,Adults (35-64),M,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
10/8/2015,8,October,2015,21,Youth (<25),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,1,2,5,3,2,5
12/18/2015,18,December,2015,50,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",20,13,35,412,260,672
12/4/2015,4,December,2015,56,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,22,3,9,130,66,196
7/30/2014,30,July,2014,41,Adults (35-64),F,Canada,British Columbia,Accessories,Cleaners,Bike Wash - Dissolver,15,3,8,74,45,119
9/26/2015,26,September,2015,23,Youth (<25),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",9,13,35,192,117,309
4/10/2016,10,April,2016,31,Young Adults (25-34),F,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,16,14,30
7/9/2016,9,July,2016,38,Adults (35-64),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Blue",11,13,35,157,143,300
9/26/2015,26,September,2015,28,Young Adults (25-34),M,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,312,1083,1395
5/18/2016,18,May,2016,56,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,1505,2532,4037
8/18/2015,18,August,2015,29,Young Adults (25-34),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Blue",14,13,35,200,182,382
10/26/2013,26,October,2013,29,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,8,9,17
8/2/2013,2,August,2013,36,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,6,1,4,18,6,24
7/2/2016,2,July,2016,59,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,11,11,22
8/3/2013,3,August,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,19,2,5,56,38,94
6/6/2014,6,June,2014,47,Adults (35-64),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Red",24,13,35,343,312,655
2/4/2014,4,February,2014,31,Young Adults (25-34),M,France,Seine (Paris),Accessories,Bottles and Cages,Road Bottle Cage,14,3,9,61,42,103
11/14/2015,14,November,2015,21,Youth (<25),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,22,16,38
11/22/2015,22,November,2015,36,Adults (35-64),F,United States,Washington,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",9,38,50,9,342,351
7/19/2016,19,July,2016,26,Young Adults (25-34),F,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,21,2,5,49,42,91
5/26/2016,26,May,2016,36,Adults (35-64),F,United States,Oregon,Accessories,Fenders,Fender Set - Mountain,4,8,22,44,32,76
11/1/2015,1,November,2015,39,Adults (35-64),F,United Kingdom,England,Clothing,Caps,AWC Logo Cap,12,7,9,20,84,104
4/6/2014,6,April,2014,36,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",25,13,35,533,325,858
8/17/2015,17,August,2015,20,Youth (<25),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,28,2,5,64,56,120
2/24/2016,24,February,2016,43,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,15,2,5,44,30,74
3/29/2016,29,March,2016,31,Young Adults (25-34),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,26,2,5,49,52,101
5/15/2013,15,May,2013,34,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,745,1252,1997
7/28/2014,28,July,2014,57,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35,469,286,755
11/12/2015,12,November,2015,21,Youth (<25),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,790,1555,2345
8/12/2015,12,August,2015,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,28,2,5,83,56,139
11/6/2015,6,November,2015,53,Adults (35-64),F,Australia,Tasmania,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",8,38,50,20,304,324
8/3/2015,3,August,2015,26,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,14,2,5,41,28,69
9/10/2013,10,September,2013,31,Young Adults (25-34),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,6,6,12
6/17/2014,17,June,2014,23,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,30,20,50
6/21/2014,21,June,2014,37,Adults (35-64),M,Canada,British Columbia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",8,38,50,92,304,396
12/1/2013,1,December,2013,41,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,ML Mountain Tire,2,11,30,37,22,59
1/22/2014,22,January,2014,23,Youth (<25),F,United Kingdom,England,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",17,38,50,170,646,816
8/23/2013,23,August,2013,35,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,26,2,5,73,52,125
4/21/2014,21,April,2014,25,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2
3/26/2011,26,March,2011,43,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",4,2171,3578,5342,8684,14026
11/21/2013,21,November,2013,44,Adults (35-64),M,Australia,Queensland,Accessories,Tires and Tubes,Touring Tire Tube,12,2,5,26,24,50
4/7/2016,7,April,2016,44,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",15,13,35,309,195,504
7/27/2014,27,July,2014,20,Youth (<25),F,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,2,3,5
5/20/2014,20,May,2014,19,Youth (<25),M,Australia,New South Wales,Clothing,Vests,"Classic Vest, L",2,24,64,63,48,111
5/29/2016,29,May,2016,19,Youth (<25),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,30,3,9,137,90,227
10/3/2015,3,October,2015,30,Young Adults (25-34),M,Germany,Saarland,Accessories,Tires and Tubes,Road Tire Tube,1,1,4,2,1,3
11/3/2015,3,November,2015,55,Adults (35-64),F,United States,Washington,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",1,38,50,1,38,39
12/16/2012,16,December,2012,28,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,411,1426,1837
8/11/2015,11,August,2015,,,F,United States,Washington,Accessories,Fenders,Fender Set - Mountain,2,8,22,18,16,34
3/13/2014,13,March,2014,41,Adults (35-64),F,Germany,Bayern,Accessories,Helmets,"Sport-100 Helmet, Blue",5,13,35,108,65,173
6/6/2016,6,June,2016,45,Adults (35-64),F,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,636,1266,1902
11/1/2013,1,November,2013,39,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,34,24,58
4/6/2014,6,April,2014,24,Youth (<25),M,United States,Washington,Clothing,Shorts,"Women's Mountain Shorts, M",7,26,70,200,182,382
7/30/2016,30,July,2016,44,Adults (35-64),M,United States,Oregon,Accessories,Bottles and Cages,Mountain Bottle Cage,26,4,10,120,104,224
6/27/2016,27,June,2016,32,Young Adults (25-34),F,United States,California,Clothing,Shorts,"Women's Mountain Shorts, S",16,26,70,682,416,1098
11/4/2013,4,November,2013,33,Young Adults (25-34),F,Australia,New South Wales,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",19,38,50,105,722,827
10/18/2013,18,October,2013,25,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
6/24/2016,24,June,2016,23,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,55,58,113
11/2/2015,2,November,2015,18,Youth (<25),F,United States,California,Clothing,Shorts,"Women's Mountain Shorts, M",21,26,70,895,546,1441
3/5/2016,5,March,2016,19,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2
2/14/2014,14,February,2014,38,Adults (35-64),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,41,36,77
5/22/2016,22,May,2016,22,Youth (<25),F,France,Essonne,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1264,2171,3435
7/14/2014,14,July,2014,30,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Road Tire Tube,3,1,4,6,3,9
1/7/2016,7,January,2016,27,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,15,23,38
12/15/2015,15,December,2015,22,Youth (<25),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Blue",26,13,35,408,338,746
1/30/2016,30,January,2016,51,Adults (35-64),F,United States,Washington,Bikes,Touring Bikes,"Touring-3000 Blue, 54",2,461,742,236,922,1158
6/28/2014,28,June,2014,31,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,59,50,109
9/13/2015,13,September,2015,39,Adults (35-64),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",25,13,35,515,325,840
6/10/2014,10,June,2014,29,Young Adults (25-34),F,France,Hauts de Seine,Clothing,Caps,AWC Logo Cap,4,7,9,5,28,33
10/15/2015,15,October,2015,36,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",17,13,35,362,221,583
7/16/2014,16,July,2014,55,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,ML Mountain Tire,1,11,30,19,11,30
1/12/2016,12,January,2016,51,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,13,24,37
3/26/2014,26,March,2014,39,Adults (35-64),M,Canada,British Columbia,Accessories,Hydration Packs,Hydration Pack - 70 oz.,8,21,55,268,168,436
1/3/2016,3,January,2016,45,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,7,1,2,6,7,13
5/22/2016,22,May,2016,44,Adults (35-64),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,497,1266,1763
12/9/2015,9,December,2015,30,Young Adults (25-34),F,France,Val d'Oise,Accessories,Helmets,"Sport-100 Helmet, Black",29,13,35,425,377,802
12/20/2013,20,December,2013,30,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790
12/5/2015,5,December,2015,46,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,17,2,5,32,34,66
10/25/2013,25,October,2013,18,Youth (<25),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,421,270,691
8/26/2013,26,August,2013,37,Adults (35-64),M,United States,Oregon,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,290,755,1045
5/16/2014,16,May,2014,53,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,4,8,12
5/24/2012,24,May,2012,18,Youth (<25),M,Germany,Saarland,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1526,4342,5868
8/8/2013,8,August,2013,25,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,17,2,5,50,34,84
4/19/2014,19,April,2014,24,Youth (<25),F,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,375,755,1130
4/23/2014,23,April,2014,35,Adults (35-64),F,Australia,Victoria,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,401,1482,1883
2/27/2016,27,February,2016,29,Young Adults (25-34),F,Australia,Victoria,Accessories,Tires and Tubes,ML Road Tire,6,9,25,65,54,119
10/2/2015,2,October,2015,34,Young Adults (25-34),F,Australia,Victoria,Accessories,Tires and Tubes,LL Road Tire,12,8,21,103,96,199
3/1/2014,1,March,2014,35,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,99,344,443
4/19/2014,19,April,2014,19,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,19,19,38
3/21/2014,21,March,2014,27,Young Adults (25-34),F,Germany,Hessen,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,411,273,684
5/17/2014,17,May,2014,20,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,570,1555,2125
11/24/2015,24,November,2015,50,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,HL Road Tire,27,12,33,558,324,882
10/25/2015,25,October,2015,27,Young Adults (25-34),M,Germany,Hessen,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,24,18,42
3/4/2011,4,March,2011,27,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",4,1555,2443,2282,6220,8502
5/14/2016,14,May,2016,35,Adults (35-64),F,France,Nord,Clothing,Caps,AWC Logo Cap,11,7,9,9,77,86
9/20/2015,20,September,2015,21,Youth (<25),M,United States,Washington,Clothing,Socks,"Racing Socks, L",22,3,9,88,66,154
2/8/2016,8,February,2016,17,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-650 Black, 58",3,487,783,395,1461,1856
1/14/2014,14,January,2014,40,Adults (35-64),M,United Kingdom,England,Accessories,Hydration Packs,Hydration Pack - 70 oz.,17,21,55,541,357,898
10/2/2013,2,October,2013,21,Youth (<25),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,20,2,5,58,40,98
3/23/2014,23,March,2014,62,Adults (35-64),M,Germany,Saarland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,59,56,115
1/12/2016,12,January,2016,29,Young Adults (25-34),F,Germany,Hamburg,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,735,1482,2217
1/2/2016,2,January,2016,24,Youth (<25),M,Australia,Queensland,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,230,182,412
3/5/2014,5,March,2014,34,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,28,2,5,83,56,139
7/6/2015,6,July,2015,33,Young Adults (25-34),M,United States,Washington,Clothing,Caps,AWC Logo Cap,6,7,9,0,42,42
1/8/2013,8,January,2013,32,Young Adults (25-34),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,567,1266,1833
4/19/2016,19,April,2016,33,Young Adults (25-34),F,France,Essonne,Clothing,Caps,AWC Logo Cap,30,7,9,49,210,259
6/1/2014,1,June,2014,43,Adults (35-64),F,Australia,Victoria,Clothing,Caps,AWC Logo Cap,29,7,9,3,203,206
12/11/2015,11,December,2015,24,Youth (<25),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,19,25,44
10/22/2013,22,October,2013,31,Young Adults (25-34),M,Australia,Queensland,Clothing,Gloves,"Half-Finger Gloves, L",15,9,24,167,135,302
1/17/2016,17,January,2016,48,Adults (35-64),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Red",18,13,35,264,234,498
7/25/2014,25,July,2014,46,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,8,2,5,23,16,39
12/29/2013,29,December,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,9,9,18
6/18/2016,18,June,2016,27,Young Adults (25-34),M,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
6/10/2014,10,June,2014,52,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Touring Tire Tube,20,2,5,47,40,87
10/12/2015,12,October,2015,21,Youth (<25),M,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,10,1,4,28,10,38
6/13/2016,13,June,2016,48,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,1,2,5,2,2,4
1/26/2016,26,January,2016,44,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,15,20,35
1/24/2014,24,January,2014,55,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",29,13,35,618,377,995
12/14/2013,14,December,2013,38,Adults (35-64),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,683,1266,1949
10/26/2015,26,October,2015,56,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
10/15/2015,15,October,2015,27,Young Adults (25-34),F,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,30,21,55,987,630,1617
